Date,Close
23-05-2021,50540.48
24-05-2021,50651.9
25-05-2021,50637.53
26-05-2021,51017.52
27-05-2021,51115.22
28-05-2021,51422.88
29-05-2021,51422.88
30-05-2021,51422.88
31-05-2021,51937.44
01-06-2021,51934.88
02-06-2021,51849.48
03-06-2021,52232.43
04-06-2021,52100.05
05-06-2021,52100.05
06-06-2021,52100.05
07-06-2021,52328.51
08-06-2021,52275.57
09-06-2021,51941.64
10-06-2021,52300.47
11-06-2021,52474.76
12-06-2021,52474.76
13-06-2021,52474.76
14-06-2021,52551.53
15-06-2021,52773.05
16-06-2021,52501.98
17-06-2021,52323.33
18-06-2021,52344.45
19-06-2021,52344.45
20-06-2021,52344.45
21-06-2021,52574.46
22-06-2021,52588.71
23-06-2021,52306.08
24-06-2021,52699
25-06-2021,52925.04
26-06-2021,52925.04
27-06-2021,52925.04
28-06-2021,52735.59
29-06-2021,52549.66
30-06-2021,52482.71
01-07-2021,52318.6
02-07-2021,52484.67
03-07-2021,52484.67
04-07-2021,52484.67
05-07-2021,52880
06-07-2021,52861.18
07-07-2021,53054.76
08-07-2021,52568.94
09-07-2021,52386.19
10-07-2021,52386.19
11-07-2021,52386.19
12-07-2021,52372.69
13-07-2021,52769.73
14-07-2021,52904.05
15-07-2021,53158.85
16-07-2021,53140.06
17-07-2021,53140.06
18-07-2021,53140.06
19-07-2021,52553.4
20-07-2021,52198.51
21-07-2021,52198.51
22-07-2021,52837.21
23-07-2021,52975.8
24-07-2021,52975.8
25-07-2021,52975.8
26-07-2021,52852.27
27-07-2021,52578.76
28-07-2021,52443.71
29-07-2021,52653.07
30-07-2021,52586.84
31-07-2021,52586.84
01-08-2021,52586.84
02-08-2021,52950.63
03-08-2021,53823.36
04-08-2021,54369.77
05-08-2021,54492.84
06-08-2021,54277.72
07-08-2021,54277.72
08-08-2021,54277.72
09-08-2021,54402.85
10-08-2021,54554.66
11-08-2021,54525.93
12-08-2021,54843.98
13-08-2021,55437.29
14-08-2021,55437.29
15-08-2021,55437.29
16-08-2021,55582.58
17-08-2021,55792.27
18-08-2021,55629.49
19-08-2021,55629.49
20-08-2021,55329.32
21-08-2021,55329.32
22-08-2021,55329.32
23-08-2021,55555.79
24-08-2021,55958.98
25-08-2021,55944.21
26-08-2021,55949.1
27-08-2021,56124.72
28-08-2021,56124.72
29-08-2021,56124.72
30-08-2021,56889.76
31-08-2021,57552.39
01-09-2021,57338.21
02-09-2021,57852.54
03-09-2021,58129.95
04-09-2021,58129.95
05-09-2021,58129.95
06-09-2021,58296.91
07-09-2021,58279.48
08-09-2021,58250.26
09-09-2021,58305.07
10-09-2021,58305.07
11-09-2021,58305.07
12-09-2021,58305.07
13-09-2021,58177.76
14-09-2021,58247.09
15-09-2021,58723.2
16-09-2021,59141.16
17-09-2021,59015.89
18-09-2021,59015.89
19-09-2021,59015.89
20-09-2021,58490.93
21-09-2021,59005.27
22-09-2021,58927.33
23-09-2021,59885.36
24-09-2021,60048.47
25-09-2021,60048.47
26-09-2021,60048.47
27-09-2021,60077.88
28-09-2021,59667.6
29-09-2021,59413.27
30-09-2021,59126.36
